"SDU_ID","connect_rs","agreement1","agreement2","agreement3"
2216,0.291666666666668,0.573713261591032,0.865379928257699,0.815853654008932
2221,0.708333333333332,0.438222289562768,1.1465556228961,0.962074654548266
2222,0.428571428571427,0.563048260417764,0.991619688989192,0.784566986129845
2250,0,0.009435207191752,0.009435207191752,0.006306369083906
2252,0.285714285714285,0.475648014648794,0.761362300363079,0.744266665705053
2253,0.15,0.759035430680717,0.909035430680717,0.799534091327067
2257,0.2,0.267442576276842,0.467442576276842,0.374588972661538
2258,0.59375,0.728358649102389,1.32210864910239,1.03856288748461
2259,0.40625,0.372471429436071,0.778721429436071,0.647642908712723
2288,0.25,0.479715562310466,0.729715562310466,0.713700950430156
2293,0.4,0.543885795875073,0.943885795875073,0.721136676781547
2294,0.392857142857143,0.727935290975358,1.1207924338325,0.850089195686391
2295,0.5,0.437588960118021,0.937588960118021,0.793970586309695
2324,0.15,0.536920828702549,0.686920828702549,0.658409611330291
2325,0.1,1.37014954517837,1.47014954517837,1.29513831446241
2330,0.416666666666668,0.497618244085637,0.914284910752305,0.723879928287327
2331,0.527777777777777,0.317709397208989,0.845487174986767,0.718603020577504
2332,0.666666666666668,0.263733771186944,0.930400437853611,0.843600550240408
2360,0.35,0.485741378847503,0.835741378847503,0.834039488648365
2361,0,0.465684719457404,0.465684719457404,0.462512640560644
2365,0.25,0.257925469695688,0.507925469695688,0.41974186538138
2366,0.55,0.3735171169826,0.9235171169826,0.782709404937468
2367,0.8125,0.925257404829091,1.73775740482909,1.38839903904071
2396,0.25,0.565097720110841,0.815097720110841,0.808985263471691
2397,0.333333333333332,0.767112529032237,1.10044586236557,0.985020533334053
2402,0.125,0.366434036356518,0.491434036356518,0.359836623041882
2403,0.583333333333332,0.250812708933764,0.834146042267097,0.748383936642697
2404,0.75,0.002619747983935,0.752619747983935,0.751782675021067
2433,0.166666666666667,0.824188597180473,0.99085526384714,0.861722590289044
2438,0.25,0.004581648808935,0.254581648808935,0.253009480907103
2469,0.444444444444445,0.541564145695613,0.986008590140058,0.95235171027795
2504,0.25,0.549714354095807,0.799714354095807,0.783051129479225
2505,0.45,1.48881298011515,1.93881298011515,1.74810531671015
2540,0,0.488909589794885,0.488909589794885,0.485175380225687
2541,0.46875,0.486738134242063,0.955488134242063,0.950499938531211
2542,0.0625,0.785890294668154,0.848390294668154,0.733873010678456
2576,0.1875,0.587326925902094,0.774826925902094,0.74398070148507
2577,0.375,1.12214362123655,1.49714362123655,1.43529370506806
2613,0.45,0.54184876171107,0.99184876171107,0.981412218821138
2614,0.125,0.967055747792717,1.09205574779272,0.915963499367409
2648,0.0625,0.574623314608731,0.637123314608731,0.618384528305723
2649,0.45,0.521769897832191,0.971769897832191,0.964403456301123
2650,0,0.496815557538551,0.496815557538551,0.486984386318259
2683,0,0.001691311569694,0.001691311569694,0.001070442898536
2685,0.3,0.025365469183896,0.325365469183896,0.316399115547024
2686,0.25,0.870659801017721,1.12065980101772,0.978900783770955
2720,0.0833333333333332,0.01183942861483,0.0951727619481633,0.0906602161650812
2721,0.4375,0.514361180392922,0.951861180392922,0.936495181318312
2722,0.166666666666667,0.736091531148761,0.902758197815428,0.807699300773944
2757,0.15,0.480276342845472,0.630276342845472,0.621872120714194
2758,0.3125,1.36940227567925,1.68190227567925,1.53253287632073
2793,0.333333333333332,1.10195921444022,1.43529254777355,1.28745039990997
2794,0.25,0.644901330545092,0.894901330545092,0.829339422124278
2829,0.25,0.523593087872697,0.773593087872697,0.728350329771183
2830,0.166666666666667,1.48509747508873,1.6517641417554,1.01163495896903
2837,0.416666666666668,0.045414342709705,0.462081009376373,0.447981323767823
2864,0.125,0.567370653981401,0.692370653981401,0.574869212199407
2865,0.25,1.29225237306735,1.54225237306735,0.52804668674368
2873,0.416666666666668,0.255652413366639,0.672319080033307,0.598370467791514
2901,0.25,1.22743947817788,1.47743947817788,1.11530318776082
2904,0,0.323404342447702,0.323404342447702,0.317854577195782
2909,0.285714285714285,0.556911708519704,0.842625994233989,0.628858639199935
2936,0.4,0.592063727072496,0.992063727072496,0.88268775878328
2937,0.375,0.925505366836007,1.30050536683601,0.753224366866525
2939,0,0.666243350507725,0.666243350507725,0.290718845040571
2944,0,0.158904214955417,0.158904214955417,0.105675828171183
2945,0.375,0.798548097643563,1.17354809764356,0.997582334769295
2973,0.3125,1.70792712582088,2.02042712582088,1.08486451475695
2976,0.1875,0.783456568689997,0.970956568689997,0.490079144757829
2981,0.291666666666668,0.667192813757015,0.958859480423682,0.809521774503658
3008,0.6,0.71433657785253,1.31433657785253,1.06334517772469
3009,0.0833333333333332,0.55402351270477,0.637356846038103,0.507957374926011
3011,0.1875,0.663429884456449,0.850929884456449,0.469827885502247
3012,0.0833333333333332,0.901838114494518,0.985171447827851,0.414640722724217
3017,0.4,0.728197773192121,1.12819777319212,0.977618565296689
3018,0.25,0.566817361927358,0.816817361927358,0.733493273375674
3043,0,0.00347928817974,0.00347928817974,-0.000845901032306
3045,0.214285714285714,1.94609654052511,2.16038225481082,1.04663952297389
3047,0,0.471791227933484,0.471791227933484,0.240042512717074
3049,0.166666666666667,0.395572593492744,0.562239260159411,0.500501260538701
3053,0.214285714285714,0.634790408207335,0.849076122493049,0.743533432412015
3054,0.125,0.585975818158048,0.710975818158048,0.611340963878344
3055,0.25,0.378255711275557,0.628255711275557,0.595148209712453
3080,0.5,0.476008760983215,0.976008760983215,0.959495358095225
3081,0.333333333333332,0.877763579556513,1.21109691288985,0.701541295011356
3083,0,0.38099632926298,0.38099632926298,0.250882214443834
3084,0.25,0.995370312047233,1.24537031204723,0.538293925306067
3089,0.107142857142857,0.510658347750759,0.617801204893616,0.550188533432522
3090,0.357142857142857,1.19694246642406,1.55408532356692,1.30568434676342
3117,0.333333333333332,1.63013289652169,1.96346622985502,1.14659351584656
3119,0,0.766358075106046,0.766358075106046,0.264410034029614
3121,0.15,0.731813067716378,0.881813067716378,0.48480482973438
3125,0.0625,0.390488054824994,0.452988054824994,0.427415182985872
3126,0.305555555555555,0.686139120520447,0.991694676076002,0.868813783452158
3127,0.25,0.109618491357932,0.359618491357932,0.332675686848034
3152,0.25,0.499297070739219,0.749297070739219,0.700571962461173
3153,0.416666666666668,1.27366833347188,1.69033500013855,0.714435136318509
3156,0.875,0.531055772050307,1.40605577205031,1.17781881773708
3157,0,0.388183138883969,0.388183138883969,0.274594969578923
3161,0.0625,0.384774197592863,0.447274197592863,0.430263405553601
3162,0.428571428571427,0.814968072577406,1.24353950114883,1.0224943777121
3189,0.3,1.74313021299301,2.04313021299301,1.04749711616398
3191,0,0.863006628273778,0.863006628273778,0.316025408607548
3193,0.166666666666667,0.694073293228387,0.860739959895054,0.4523701406989
3198,0.291666666666668,0.61308793226726,0.904754598933928,0.689660125302668
3199,0.0833333333333332,0.304944057379477,0.38827739071281,0.312316696697478
3224,0.375,0.457575869970561,0.832575869970561,0.806486016733325
3225,0.416666666666668,1.32076717330321,1.73743383996988,0.689855641651285
3226,0,0.385458404370694,0.385458404370694,0.329917638535628
3229,0.125,0.900949961909682,1.02594996190968,0.422160726195922
3233,0.25,0.212237628433099,0.462237628433099,0.394839005261187
3234,0.25,0.516017742949502,0.766017742949502,0.62126072771143
3260,0,0.00398183422266,0.00398183422266,-0.000633550999434
3261,0.65,2.03855028146004,2.68855028146004,1.36934900626629
3263,0.25,0.699297181760544,0.949297181760544,0.600627350407376
3266,0.0833333333333332,0.571693679927498,0.655027013260831,0.405719483044619
3270,0.25,0.352527844821704,0.602527844821704,0.498997244984642
3271,0.25,0.442707290377898,0.692707290377898,0.543797693741886
3295,0,0.487662533490166,0.487662533490166,-0.108081129755406
3296,0.5,0.487795337785344,0.987795337785344,0.952129033226846
3297,0.5625,1.88932695374665,2.45182695374665,0.704877500142453
3298,0,0.022169403440669,0.022169403440669,-0.000732615341841001
3301,0.25,0.485050907166435,0.735050907166435,0.527264818034671
3305,0.5,0.437504723298626,0.937504723298626,0.821430678913646
